"ligand","receptor","LR pair"
"Alkal2","Alk","Alkal2 - Alk"
"Bmp10","Alk","Bmp10 - Alk"
"Gdf2","Alk","Gdf2 - Alk"
"Vcl","Alk","Vcl - Alk"
"Alkal1","Ltk","Alkal1 - Ltk"
"Alkal2","Ltk","Alkal2 - Ltk"
"Ambn","Cd63","Ambn - Cd63"
"Amelx","Cd63","Amelx - Cd63"
"Amelx","Lamp2","Amelx - Lamp2"
"Amh","Amhr2,Bmpr1b","Amh - Amhr2,Bmpr1b"
"Ang","Egfr","Ang - Egfr"
"Ang","Plxnb2","Ang - Plxnb2"
"Angpt2","Itgav","Angpt2 - Itgav"
"Angpt2","Itgb2","Angpt2 - Itgb2"
"Angptl4","Gpihbp1","Angptl4 - Gpihbp1"
"Angptl8","Gpihbp1","Angptl8 - Gpihbp1"
"Anpep","Sele","Anpep - Sele"
"Gdf11","Antxr1","Gdf11 - Antxr1"
"Wnt5a","Antxr1","Wnt5a - Antxr1"
"Anxa1","Grm7","Anxa1 - Grm7"
"Anxa1","Mtnr1a","Anxa1 - Mtnr1a"
"Anxa2","Cd44","Anxa2 - Cd44"
"Apln","Grm7","Apln - Grm7"
"Apln","Mtnr1a","Apln - Mtnr1a"
"Pcsk9","Aplp2","Pcsk9 - Aplp2"
"Apoa1","Ldlr","Apoa1 - Ldlr"
"Apoa1","Lrp1","Apoa1 - Lrp1"
"Apoa1","Lrp2","Apoa1 - Lrp2"
"Apoa4","Ldlr","Apoa4 - Ldlr"
"Apoa4","Lrp1","Apoa4 - Lrp1"
"Apoa4","Lrp2","Apoa4 - Lrp2"
"Apob","Apobr","Apob - Apobr"
"Apob","Cd36","Apob - Cd36"
"Apob","Eno1","Apob - Eno1"
"Apob","Lrp1","Apob - Lrp1"
"Apob","Scarb1","Apob - Scarb1"
"Apob","Tlr4","Apob - Tlr4"
"Apob","Tlr6","Apob - Tlr6"
"Apob","Vldlr","Apob - Vldlr"
"Apoc2","Ldlr","Apoc2 - Ldlr"
"Apoc2","Lrp1","Apoc2 - Lrp1"
"Apoc2","Lrp2","Apoc2 - Lrp2"
"Apoc3","Gpihbp1","Apoc3 - Gpihbp1"
"Apoc3","Ldlr","Apoc3 - Ldlr"
"Apoc3","Lrp1","Apoc3 - Lrp1"
"Apoc3","Lrp2","Apoc3 - Lrp2"
"Apoc4","Vldlr","Apoc4 - Vldlr"
"Apoe","Lrp6","Apoe - Lrp6"
"Apoe","Sdc1","Apoe - Sdc1"
"Apoe","Sdc4","Apoe - Sdc4"
"Apoe","Trem2","Apoe - Trem2"
"Apom","Lrp2","Apom - Lrp2"
"App","Casr","App - Casr"
"App","Cd47","App - Cd47"
"App","Dcc","App - Dcc"
"App","Drd3","App - Drd3"
"App","Gpr3","App - Gpr3"
"App","Grm7","App - Grm7"
"App","Lrp10","App - Lrp10"
"App","Lrp2","App - Lrp2"
"App","Lrp4","App - Lrp4"
"App","Lrp6","App - Lrp6"
"App","Lrp8","App - Lrp8"
"App","Mtnr1a","App - Mtnr1a"
"App","Notch1","App - Notch1"
"App","Notch2","App - Notch2"
"Slit2","App","Slit2 - App"
"App","Sorcs1","App - Sorcs1"
"App","Sorl1","App - Sorl1"
"Spon1","App","Spon1 - App"
"App","Trpc6","App - Trpc6"
"App","Tspan12","App - Tspan12"
"App","Tspan15","App - Tspan15"
"App","Vldlr","App - Vldlr"
"Sertad1","Ar","Sertad1 - Ar"
"Areg","Erbb4","Areg - Erbb4"
"Areg","Icam1","Areg - Icam1"
"Areg","Igf1r","Areg - Igf1r"
"Arf4","Lrp2","Arf4 - Lrp2"
"Arf6","Pld1","Arf6 - Pld1"
"Artn","Ret,Gfra1","Artn - Ret,Gfra1"
"Artn","Gfra2","Artn - Gfra2"
"Artn","Ret,Gfra3","Artn - Ret,Gfra3"
"Artn","Sdc3","Artn - Sdc3"
"Avp","Gpr20","Avp - Gpr20"
"Avp","Ldlr","Avp - Ldlr"
"Avp","Lrp2","Avp - Lrp2"
"Avp","Pth1r","Avp - Pth1r"
"Avp","Ramp2","Avp - Ramp2"
"Avp","Ramp3","Avp - Ramp3"
"Avp","Tshr","Avp - Tshr"
"Avp","Vipr1","Avp - Vipr1"
"Cxcl12","Avpr1a","Cxcl12 - Avpr1a"
"Vip","Avpr1a","Vip - Avpr1a"
"Il15ra","Axl","Il15ra - Axl"
"Vegfa","Axl","Vegfa - Axl"
"BC055324","Plscr4","BC055324 - Plscr4"
"Bdnf","Bex3","Bdnf - Bex3"
"Bdnf","F11r","Bdnf - F11r"
"Bdnf","Gpr152","Bdnf - Gpr152"
"Bdnf","Insrr","Bdnf - Insrr"
"Bdnf","Ncam1","Bdnf - Ncam1"
"Bdnf","Ntrk1","Bdnf - Ntrk1"
"Bdnf","Ntrk3","Bdnf - Ntrk3"
"Bdnf","Sorcs2","Bdnf - Sorcs2"
"Ngf","Bex3","Ngf - Bex3"
"Ntf5","Bex3","Ntf5 - Bex3"
"Bgn","Cd44","Bgn - Cd44"
"Bgn","Fgfr3","Bgn - Fgfr3"
"Bgn","P2rx4","Bgn - P2rx4"
"Bgn","P2rx7","Bgn - P2rx7"
"Bmp10","Ffar2","Bmp10 - Ffar2"
"Bmp10","Gpr152","Bmp10 - Gpr152"
"Bmp10","Kir3dl1","Bmp10 - Kir3dl1"
"Bmp10","Tgfbr1","Bmp10 - Tgfbr1"
"Bmp10","Vsir","Bmp10 - Vsir"
"Bmp15","Tgfbr1","Bmp15 - Tgfbr1"
"Bmp2","Hjv","Bmp2 - Hjv"
"Bmp2","Rgmb","Bmp2 - Rgmb"
"Bmp2","Smo","Bmp2 - Smo"
"Bmp2","Tgfbr3","Bmp2 - Tgfbr3"
"Bmp4","Hjv","Bmp4 - Hjv"
"Bmp4","Musk","Bmp4 - Musk"
"Bmp4","Rgmb","Bmp4 - Rgmb"
"Bmp5","Hjv","Bmp5 - Hjv"
"Bmp6","Hjv","Bmp6 - Hjv"
"Bmp7","Hjv","Bmp7 - Hjv"
"Bmp7","Ptprk","Bmp7 - Ptprk"
"Bmp8a","Tgfbr1","Bmp8a - Tgfbr1"
"Bmp8a","Tgfbr2","Bmp8a - Tgfbr2"
"Bmp8b","Tgfbr2","Bmp8b - Tgfbr2"
"Bmpr1b,Bmpr2","Bmpr1a","Bmpr1b,Bmpr2 - Bmpr1a"
"Gdf1","Bmpr1a","Gdf1 - Bmpr1a"
"Gdf10","Bmpr1a","Gdf10 - Bmpr1a"
"Gdf10","Bmpr1b","Gdf10 - Bmpr1b"
"Gdf1","Bmpr2","Gdf1 - Bmpr2"
"Gdf9","Tgfbr1,Bmpr2","Gdf9 - Tgfbr1,Bmpr2"
"Bsg","Cav1","Bsg - Cav1"
"Bsg","Cd44","Bsg - Cd44"
"Bsg","Itgb2","Bsg - Itgb2"
"Bsg","Sele","Bsg - Sele"
"Bsg","Slc16a1","Bsg - Slc16a1"
"Bsg","Slc16a7","Bsg - Slc16a7"
"Bsg","Spn","Bsg - Spn"
"C3","Cd55","C3 - Cd55"
"C3","Grm7","C3 - Grm7"
"C3","Itgb2,Itgam","C3 - Itgb2,Itgam"
"C3","Mtnr1a","C3 - Mtnr1a"
"C3","Nrp1","C3 - Nrp1"
"Cd14","C3ar1","Cd14 - C3ar1"
"C4b","Nrp1","C4b - Nrp1"
"Cadm3","Cadm1","Cadm3 - Cadm1"
"Crtam","Cadm1","Crtam - Cadm1"
"Cadm1","Nectin3","Cadm1 - Nectin3"
"Cadm3","Cadm4","Cadm3 - Cadm4"
"Cadm3","Epb41l1","Cadm3 - Epb41l1"
"Cadm3","Nectin1","Cadm3 - Nectin1"
"Cadm3","Nectin3","Cadm3 - Nectin3"
"Calca","Calcrl,Ramp1","Calca - Calcrl,Ramp1"
"Calca","Calcrl,Ramp2","Calca - Calcrl,Ramp2"
"Calca","Calcrl,Ramp3","Calca - Calcrl,Ramp3"
"Calca","Gpr20","Calca - Gpr20"
"Calca","Pth1r","Calca - Pth1r"
"Calca","Tshr","Calca - Tshr"
"Calca","Vipr1","Calca - Vipr1"
"Calcb","Gpr20","Calcb - Gpr20"
"Calcb","Pth1r","Calcb - Pth1r"
"Calcb","Ramp2","Calcb - Ramp2"
"Calcb","Ramp3","Calcb - Ramp3"
"Calcb","Tshr","Calcb - Tshr"
"Calcb","Vipr1","Calcb - Vipr1"
"Calr","Mpl","Calr - Mpl"
"Crisp2","Catsper1","Crisp2 - Catsper1"
"Ccn1","Cav1","Ccn1 - Cav1"
"Igfbp5","Cav1","Igfbp5 - Cav1"
"Shh","Cav1","Shh - Cav1"
"Vegfc","Ccbe1","Vegfc - Ccbe1"
"Gast","Cckar","Gast - Cckar"
"Ccl12","Ccr4","Ccl12 - Ccr4"
"Ccl19","Grm7","Ccl19 - Grm7"
"Ccl19","Mtnr1a","Ccl19 - Mtnr1a"
"Ccl20","Grm7","Ccl20 - Grm7"
"Ccl20","Mtnr1a","Ccl20 - Mtnr1a"
"Ccl21c","Cxcr3","Ccl21c - Cxcr3"
"Ccl21d","Ccr10","Ccl21d - Ccr10"
"Ccl21d","Ccr7","Ccl21d - Ccr7"
"Ccl21d","Cxcr3","Ccl21d - Cxcr3"
"Ccl21d","Grm7","Ccl21d - Grm7"
"Ccl21d","Mtnr1a","Ccl21d - Mtnr1a"
"Ccl26","Cx3cr1","Ccl26 - Cx3cr1"
"Ccl27b","Grm7","Ccl27b - Grm7"
"Ccl27b","Mtnr1a","Ccl27b - Mtnr1a"
"Ccl28","Grm7","Ccl28 - Grm7"
"Ccl28","Mtnr1a","Ccl28 - Mtnr1a"
"Ccl3","Ccr8","Ccl3 - Ccr8"
"Ccl3","Erg28","Ccl3 - Erg28"
"Ccl3","Ide","Ccl3 - Ide"
"Ccl3","Pitpnm3","Ccl3 - Pitpnm3"
"Ccl4","Cnr2","Ccl4 - Cnr2"
"Ccl4","Ffar2","Ccl4 - Ffar2"
"Ccl4","Ffar3","Ccl4 - Ffar3"
"Ccl4","Gpr101","Ccl4 - Gpr101"
"Ccl4","Gpr151","Ccl4 - Gpr151"
"Ccl4","Gpr152","Ccl4 - Gpr152"
"Ccl4","Gprc5d","Ccl4 - Gprc5d"
"Ccl4","Pgrmc2","Ccl4 - Pgrmc2"
"Ccl4","Slc7a1","Ccl4 - Slc7a1"
"Ccl4","Vsir","Ccl4 - Vsir"
"Ccl5","Ccrl2","Ccl5 - Ccrl2"
"Ccl8","Ccr8","Ccl8 - Ccr8"
"Ccl9","Ccr3","Ccl9 - Ccr3"
"Ccl9","Fpr2","Ccl9 - Fpr2"
"Ccl9","Grm7","Ccl9 - Grm7"
"Ccl9","Ide","Ccl9 - Ide"
"Ccl9","Mtnr1a","Ccl9 - Mtnr1a"
"Ccn1","Itga5","Ccn1 - Itga5"
"Ccn1","Itgam","Ccn1 - Itgam"
"Ccn1","Itgav","Ccn1 - Itgav"
"Ccn1","Itgb2","Ccn1 - Itgb2"
"Ccn1","Itgb3","Ccn1 - Itgb3"
"Ccn1","Itgb5","Ccn1 - Itgb5"
"Ccn1","Sdc4","Ccn1 - Sdc4"
"Ccn1","Tlr2","Ccn1 - Tlr2"
"Ccn2","Egfr","Ccn2 - Egfr"
"Ccn2","Erbb4","Ccn2 - Erbb4"
"Ccn2","Fgfr2","Ccn2 - Fgfr2"
"Ccn2","Igf2r","Ccn2 - Igf2r"
"Ccn2","Itga5","Ccn2 - Itga5"
"Ccn2","Itgam","Ccn2 - Itgam"
"Ccn2","Itgb2","Ccn2 - Itgb2"
"Ccn2","Lrp1","Ccn2 - Lrp1"
"Ccn2","Lrp6","Ccn2 - Lrp6"
"Ccn2","Ntrk1","Ccn2 - Ntrk1"
"Ccn3","Notch1","Ccn3 - Notch1"
"Ccn3","Plxna1","Ccn3 - Plxna1"
"Ccn4","Itga5","Ccn4 - Itga5"
"Ccn4","Itgb1","Ccn4 - Itgb1"
"Ccn6","Sorl1","Ccn6 - Sorl1"
"Pf4","Ccr1","Pf4 - Ccr1"
"Cytl1","Ccr2","Cytl1 - Ccr2"
"Msmp","Ccr2","Msmp - Ccr2"
"Cklf","Ccr4","Cklf - Ccr4"
"Cxcl11","Ccr5","Cxcl11 - Ccr5"
"Spp1","Ccr8","Spp1 - Ccr8"
"Cd14","Cd55","Cd14 - Cd55"
"Cd14","Itgb2","Cd14 - Itgb2"
"Cd14","Ly96","Cd14 - Ly96"
"Cd14","Ripk1","Cd14 - Ripk1"
"Cd14","Tlr2","Cd14 - Tlr2"
"Cd14","Tlr3","Cd14 - Tlr3"
"Cd14","Tlr4","Cd14 - Tlr4"
"Cd14","Tlr6","Cd14 - Tlr6"
"Cd14","Tlr9","Cd14 - Tlr9"
"Hp","Cd163","Hp - Cd163"
"Tnfsf12","Cd163","Tnfsf12 - Cd163"
"Ceacam1","Cd1d1","Ceacam1 - Cd1d1"
"Itgal","Cd226","Itgal - Cd226"
"Itgb2","Cd226","Itgb2 - Cd226"
"Itgb2l","Cd226","Itgb2l - Cd226"
"Ptpn6","Cd22","Ptpn6 - Cd22"
"St6gal1","Cd22","St6gal1 - Cd22"
"Fyn","Cd244a","Fyn - Cd244a"
"Mmrn2","Cd248","Mmrn2 - Cd248"
"Pdcd1","Cd274","Pdcd1 - Cd274"
"Cd28","Cd80","Cd28 - Cd80"
"Cd28","Cd86","Cd28 - Cd86"
"Cd34","Sele","Cd34 - Sele"
"Selp","Cd34","Selp - Cd34"
"Cd36","Tlr4","Cd36 - Tlr4"
"Cd36","Tlr6","Cd36 - Tlr6"
"Wnt1","Cd36","Wnt1 - Cd36"
"Pecam1","Cd38","Pecam1 - Cd38"
"Htra2","Cd40","Htra2 - Cd40"
"Lgals9","Cd40","Lgals9 - Cd40"
"Tnf","Cd40","Tnf - Cd40"
"Tnfsf13b","Cd40","Tnfsf13b - Cd40"
"Cd40lg","Itgb1,Itga5","Cd40lg - Itgb1,Itga5"
"Cd40lg","Traf1","Cd40lg - Traf1"
"Cd40lg","Traf2","Cd40lg - Traf2"
"Egf","Cd44","Egf - Cd44"
"Fgfr2","Cd44","Fgfr2 - Cd44"
"Prg4","Cd44","Prg4 - Cd44"
"Sirpa","Cd47","Sirpa - Cd47"
"Cd47","Sirpa,Tyrobp","Cd47 - Sirpa,Tyrobp"
"H2-Ea","Cd4","H2-Ea - Cd4"
"Siglecg","Cd52","Siglecg - Cd52"
"Cd72","Cd5","Cd72 - Cd5"
"Enam","Cd63","Enam - Cd63"
"Lgals1","Cd69","Lgals1 - Cd69"
"Myl9","Cd69","Myl9 - Cd69"
"Cd72","Sema4d","Cd72 - Sema4d"
"Copa","Cd74","Copa - Cd74"
"Mif","Cd74","Mif - Cd74"
"Ctla4","Cd80","Ctla4 - Cd80"
"Fgfr2","Cd83","Fgfr2 - Cd83"
"Ctla4","Cd86","Ctla4 - Cd86"
"Ceacam1","Cd8a","Ceacam1 - Cd8a"
"Lnx2","Cd8a","Lnx2 - Cd8a"
"Mmrn2","Cd93","Mmrn2 - Cd93"
"Nectin2","Cd96","Nectin2 - Cd96"
"Pvr","Cd96","Pvr - Cd96"
"Izumo1","Cd9","Izumo1 - Cd9"
"Cd9","L1cam","Cd9 - L1cam"
"Cdh1","Fgfr1","Cdh1 - Fgfr1"
"Cdh1","Itga1,Itgb1","Cdh1 - Itga1,Itgb1"
"Cdh1","Itgb1,Itga2","Cdh1 - Itgb1,Itga2"
"Cdh1","Itgb7,Itgae","Cdh1 - Itgb7,Itgae"
"Cdh1","Ptprj","Cdh1 - Ptprj"
"Cdh3","Cdh3","Cdh3 - Cdh3"
"Ceacam16","Tecta","Ceacam16 - Tecta"
"Ceacam16","Tectb","Ceacam16 - Tectb"
"Ceacam1","Ceacam1","Ceacam1 - Ceacam1"
"Ceacam1","Plaur","Ceacam1 - Plaur"
"Ceacam1","Sdc4","Ceacam1 - Sdc4"
"Ceacam1","Sele","Ceacam1 - Sele"
"Tnf","Celsr2","Tnf - Celsr2"
"Csf1","Celsr3","Csf1 - Celsr3"
"Wnt7a","Celsr3","Wnt7a - Celsr3"
"Wnt7b","Celsr3","Wnt7b - Celsr3"
"Cer1","Mrc2","Cer1 - Mrc2"
"Cfp","Ncr1","Cfp - Ncr1"
"Cga","Gpr20","Cga - Gpr20"
"Cga","Pth1r","Cga - Pth1r"
"Cga","Ramp2","Cga - Ramp2"
"Cga","Ramp3","Cga - Ramp3"
"Cga","Vipr1","Cga - Vipr1"
"Zp3","Chrna7","Zp3 - Chrna7"
"Cklf","Lrp6","Cklf - Lrp6"
"Clcf1,Crlf1","Cntfr,Il6st","Clcf1,Crlf1 - Cntfr,Il6st"
"Clcf1","Cntfr,Lifr","Clcf1 - Cntfr,Lifr"
"Clec11a","Itga10","Clec11a - Itga10"
"Clec11a","Itga11","Clec11a - Itga11"
"Clec11a","Itgb1","Clec11a - Itgb1"
"Mmrn2","Clec14a","Mmrn2 - Clec14a"
"Fam3c","Clec2d","Fam3c - Clec2d"
"Klrb1","Clec2d","Klrb1 - Clec2d"
"Clec3a","Mgl2","Clec3a - Mgl2"
"Clec4g","Tyrobp","Clec4g - Tyrobp"
"Lgals9","Clec7a","Lgals9 - Clec7a"
"Clu","Lrp2","Clu - Lrp2"
"Clu","Lrp8","Clu - Lrp8"
"Clu","Vldlr","Clu - Vldlr"
"Cxcl12","Cmklr1","Cxcl12 - Cmklr1"
"Cntf","Cntfr,Il6st","Cntf - Cntfr,Il6st"
"Cntf","Cntfr,Lifr","Cntf - Cntfr,Lifr"
"Cntf","Egfr","Cntf - Egfr"
"Cntf","Lifr,Il6st","Cntf - Lifr,Il6st"
"Cntn1","Notch1","Cntn1 - Notch1"
"Cntn1","Notch2","Cntn1 - Notch2"
"Cntn1","Ptprz1","Cntn1 - Ptprz1"
"Cntn6","Notch1","Cntn6 - Notch1"
"Col11a1","Itgb1,Itga10","Col11a1 - Itgb1,Itga10"
"Col11a1","Itgb1,Itga11","Col11a1 - Itgb1,Itga11"
"Col11a1","Itgb1,Itga1","Col11a1 - Itgb1,Itga1"
"Col11a1","Itgb1,Itga2","Col11a1 - Itgb1,Itga2"
"Col11a2","Itgb1,Itga10","Col11a2 - Itgb1,Itga10"
"Col11a2","Itgb1,Itga11","Col11a2 - Itgb1,Itga11"
"Col11a2","Itgb1,Itga1","Col11a2 - Itgb1,Itga1"
"Col11a2","Itgb1,Itga2","Col11a2 - Itgb1,Itga2"
"Col12a1","Itgb1,Itga10","Col12a1 - Itgb1,Itga10"
"Col12a1","Itgb1,Itga11","Col12a1 - Itgb1,Itga11"
"Col12a1","Itgb1,Itga1","Col12a1 - Itgb1,Itga1"
"Col12a1","Itgb1,Itga2","Col12a1 - Itgb1,Itga2"
"Col13a1","Itgb1,Itga10","Col13a1 - Itgb1,Itga10"
"Col13a1","Itgb1,Itga11","Col13a1 - Itgb1,Itga11"
"Col13a1","Itgb1,Itga1","Col13a1 - Itgb1,Itga1"
"Col13a1","Itgb1,Itga2","Col13a1 - Itgb1,Itga2"
"Col14a1","Itgb1,Itga10","Col14a1 - Itgb1,Itga10"
"Col14a1","Itgb1,Itga11","Col14a1 - Itgb1,Itga11"
"Col14a1","Itgb1,Itga1","Col14a1 - Itgb1,Itga1"
"Col14a1","Itgb1,Itga2","Col14a1 - Itgb1,Itga2"
"Col15a1","Itgb1,Itga10","Col15a1 - Itgb1,Itga10"
"Col15a1","Itgb1,Itga11","Col15a1 - Itgb1,Itga11"
"Col15a1","Itgb1,Itga1","Col15a1 - Itgb1,Itga1"
"Col15a1","Itgb1,Itga2","Col15a1 - Itgb1,Itga2"
"Col16a1","Itgb1,Itga10","Col16a1 - Itgb1,Itga10"
"Col16a1","Itgb1,Itga11","Col16a1 - Itgb1,Itga11"
"Col16a1","Itgb1,Itga1","Col16a1 - Itgb1,Itga1"
"Col16a1","Itgb1,Itga2","Col16a1 - Itgb1,Itga2"
"Col17a1","Itgb1,Itga10","Col17a1 - Itgb1,Itga10"
"Col17a1","Itgb1,Itga11","Col17a1 - Itgb1,Itga11"
"Col17a1","Itgb1,Itga1","Col17a1 - Itgb1,Itga1"
"Col17a1","Itgb1,Itga2","Col17a1 - Itgb1,Itga2"
"Col18a1","Itgb1,Itga10","Col18a1 - Itgb1,Itga10"
"Col18a1","Itgb1,Itga11","Col18a1 - Itgb1,Itga11"
"Col18a1","Itgb1,Itga1","Col18a1 - Itgb1,Itga1"
"Col18a1","Itgb1,Itga2","Col18a1 - Itgb1,Itga2"
"Col18a1","Itga3","Col18a1 - Itga3"
"Col18a1","Itgb3","Col18a1 - Itgb3"
"Col18a1","Itgb5","Col18a1 - Itgb5"
"Col18a1","Ptprs","Col18a1 - Ptprs"
"Col19a1","Itgb1,Itga10","Col19a1 - Itgb1,Itga10"
"Col19a1","Itgb1,Itga11","Col19a1 - Itgb1,Itga11"
"Col19a1","Itgb1,Itga1","Col19a1 - Itgb1,Itga1"
"Col19a1","Itgb1,Itga2","Col19a1 - Itgb1,Itga2"
"Col1a1","Itgb1,Itga10","Col1a1 - Itgb1,Itga10"
"Col1a1","Itgb1,Itga11","Col1a1 - Itgb1,Itga11"
"Col1a1","Itgb1,Itga1","Col1a1 - Itgb1,Itga1"
"Col1a1","Itgb1,Itga2","Col1a1 - Itgb1,Itga2"
"Col1a2","Itgb1,Itga10","Col1a2 - Itgb1,Itga10"
"Col1a2","Itgb1,Itga11","Col1a2 - Itgb1,Itga11"
"Col1a2","Itgb1,Itga1","Col1a2 - Itgb1,Itga1"
"Col1a2","Itgb1,Itga2","Col1a2 - Itgb1,Itga2"
"Col20a1","Itgb1,Itga10","Col20a1 - Itgb1,Itga10"
"Col20a1","Itgb1,Itga11","Col20a1 - Itgb1,Itga11"
"Col20a1","Itgb1,Itga1","Col20a1 - Itgb1,Itga1"
"Col20a1","Itgb1,Itga2","Col20a1 - Itgb1,Itga2"
"Col26a1","Itgb1,Itga10","Col26a1 - Itgb1,Itga10"
"Col26a1","Itgb1,Itga11","Col26a1 - Itgb1,Itga11"
"Col26a1","Itgb1,Itga1","Col26a1 - Itgb1,Itga1"
"Col26a1","Itgb1,Itga2","Col26a1 - Itgb1,Itga2"
"Col27a1","Itgb1,Itga10","Col27a1 - Itgb1,Itga10"
"Col27a1","Itgb1,Itga11","Col27a1 - Itgb1,Itga11"
"Col27a1","Itgb1,Itga1","Col27a1 - Itgb1,Itga1"
"Col27a1","Itgb1,Itga2","Col27a1 - Itgb1,Itga2"
"Col28a1","Itgb1,Itga10","Col28a1 - Itgb1,Itga10"
"Col28a1","Itgb1,Itga11","Col28a1 - Itgb1,Itga11"
"Col28a1","Itgb1,Itga1","Col28a1 - Itgb1,Itga1"
"Col28a1","Itgb1,Itga2","Col28a1 - Itgb1,Itga2"
"Col2a1","Itgb1,Itga10","Col2a1 - Itgb1,Itga10"
"Col2a1","Itgb1,Itga11","Col2a1 - Itgb1,Itga11"
"Col2a1","Itgb1,Itga1","Col2a1 - Itgb1,Itga1"
"Col2a1","Itgb1,Itga2","Col2a1 - Itgb1,Itga2"
"Col3a1","Itgb1,Itga10","Col3a1 - Itgb1,Itga10"
"Col3a1","Itgb1,Itga11","Col3a1 - Itgb1,Itga11"
"Col3a1","Itgb1,Itga1","Col3a1 - Itgb1,Itga1"
"Col3a1","Itgb1,Itga2","Col3a1 - Itgb1,Itga2"
"Col4a1","Itgb1,Itga10","Col4a1 - Itgb1,Itga10"
"Col4a1","Itgb1,Itga11","Col4a1 - Itgb1,Itga11"
"Col4a1","Itgb1,Itga1","Col4a1 - Itgb1,Itga1"
"Col4a1","Itgb1,Itga2","Col4a1 - Itgb1,Itga2"
"Col4a2","Itgb1,Itga10","Col4a2 - Itgb1,Itga10"
"Col4a2","Itgb1,Itga11","Col4a2 - Itgb1,Itga11"
"Col4a2","Itgb1,Itga1","Col4a2 - Itgb1,Itga1"
"Col4a2","Itgb1,Itga2","Col4a2 - Itgb1,Itga2"
"Col4a2","Itgb3","Col4a2 - Itgb3"
"Col4a2","Itgb5","Col4a2 - Itgb5"
"Col4a3","Itgb1,Itga10","Col4a3 - Itgb1,Itga10"
"Col4a3","Itgb1,Itga11","Col4a3 - Itgb1,Itga11"
"Col4a3","Itgb1,Itga1","Col4a3 - Itgb1,Itga1"
"Col4a3","Itgb1,Itga2","Col4a3 - Itgb1,Itga2"
"Col4a3","Itgb3","Col4a3 - Itgb3"
"Col4a4","Itgb1,Itga10","Col4a4 - Itgb1,Itga10"
"Col4a4","Itgb1,Itga11","Col4a4 - Itgb1,Itga11"
"Col4a4","Itgb1,Itga1","Col4a4 - Itgb1,Itga1"
"Col4a4","Itgb1,Itga2","Col4a4 - Itgb1,Itga2"
"Col4a4","Itgb3","Col4a4 - Itgb3"
"Col4a5","Itgb1,Itga10","Col4a5 - Itgb1,Itga10"
"Col4a5","Itgb1,Itga11","Col4a5 - Itgb1,Itga11"
"Col4a5","Itgb1,Itga1","Col4a5 - Itgb1,Itga1"
"Col4a5","Itgb1,Itga2","Col4a5 - Itgb1,Itga2"
"Col4a6","Itgb1,Itga10","Col4a6 - Itgb1,Itga10"
"Col4a6","Itgb1,Itga11","Col4a6 - Itgb1,Itga11"
"Col4a6","Itgb1,Itga1","Col4a6 - Itgb1,Itga1"
"Col4a6","Itgb1,Itga2","Col4a6 - Itgb1,Itga2"
"Col5a1","Itgb1,Itga10","Col5a1 - Itgb1,Itga10"
"Col5a1","Itgb1,Itga11","Col5a1 - Itgb1,Itga11"
"Col5a1","Itgb1,Itga1","Col5a1 - Itgb1,Itga1"
"Col5a1","Itgb1,Itga2","Col5a1 - Itgb1,Itga2"
"Col5a2","Itgb1,Itga10","Col5a2 - Itgb1,Itga10"
"Col5a2","Itgb1,Itga11","Col5a2 - Itgb1,Itga11"
"Col5a2","Itgb1,Itga1","Col5a2 - Itgb1,Itga1"
"Col5a2","Itgb1,Itga2","Col5a2 - Itgb1,Itga2"
"Col5a3","Itgb1,Itga10","Col5a3 - Itgb1,Itga10"
"Col5a3","Itgb1,Itga11","Col5a3 - Itgb1,Itga11"
"Col5a3","Itgb1,Itga1","Col5a3 - Itgb1,Itga1"
"Col5a3","Itgb1,Itga2","Col5a3 - Itgb1,Itga2"
"Col6a1","Itgb1,Itga10","Col6a1 - Itgb1,Itga10"
"Col6a1","Itgb1,Itga11","Col6a1 - Itgb1,Itga11"
"Col6a1","Itgb1,Itga1","Col6a1 - Itgb1,Itga1"
"Col6a1","Itgb1,Itga2","Col6a1 - Itgb1,Itga2"
"Col6a2","Itgb1,Itga10","Col6a2 - Itgb1,Itga10"
"Col6a2","Itgb1,Itga11","Col6a2 - Itgb1,Itga11"
"Col6a2","Itgb1,Itga1","Col6a2 - Itgb1,Itga1"
"Col6a2","Itgb1,Itga2","Col6a2 - Itgb1,Itga2"
"Col6a3","Itgb1,Itga10","Col6a3 - Itgb1,Itga10"
"Col6a3","Itgb1,Itga11","Col6a3 - Itgb1,Itga11"
"Col6a3","Itgb1,Itga1","Col6a3 - Itgb1,Itga1"
"Col6a3","Itgb1,Itga2","Col6a3 - Itgb1,Itga2"
"Col6a5","Itgb1,Itga10","Col6a5 - Itgb1,Itga10"
"Col6a5","Itgb1,Itga11","Col6a5 - Itgb1,Itga11"
"Col6a5","Itgb1,Itga1","Col6a5 - Itgb1,Itga1"
"Col6a5","Itgb1,Itga2","Col6a5 - Itgb1,Itga2"
"Col6a6","Itgb1,Itga10","Col6a6 - Itgb1,Itga10"
"Col6a6","Itgb1,Itga11","Col6a6 - Itgb1,Itga11"
"Col6a6","Itgb1,Itga1","Col6a6 - Itgb1,Itga1"
"Col6a6","Itgb1,Itga2","Col6a6 - Itgb1,Itga2"
"Col8a1","Itgb1,Itga10","Col8a1 - Itgb1,Itga10"
"Col8a1","Itgb1,Itga11","Col8a1 - Itgb1,Itga11"
